,session_duration,wild_mouse_duration,pct_scroll_move,screen_width,product_ean,pct_doubleclick,browser_name,pct_mouse_click,pct_mouse_move,pct_wild_mouse,pct_click_product_info,mouse_move_total_rel_distance,scroll_move_total_rel_distance,page_activity_duration,session_start,screen_height,pct_input,pct_scrandom,pct_rage_click,ack,pct_scroll_move_duration,pct_click,total_load_time,registration
2954,121.35352,9.45746,43.07573,1920,8863096665117,11.12311,5,9.21844,11.3603,39.15931,67.64867,11.27102,8.00622,8.16088,122833,1080,1.23678,49.50942,43.21349,0.0,8.72354,7.35016,4.04177,20150803
5061,145.16253,10.77524,69.31362,1366,457957538306,9.14499,3,9.53875,13.08121,32.73779,28.71606,8.15748,8.85358,7.57163,210432,600,4.50669,32.6358,48.30902,0.0,8.63993,8.06434,1.94664,20210201
2259,177.0146,8.86539,50.80457,1024,2453474582783,11.09236,3,8.94775,11.72058,40.30237,64.63268,12.50811,6.93688,7.66511,175733,1080,0.61125,41.8622,32.2146,1.0,9.71521,6.38056,0.99933,20150804
4468,90.1763,10.54083,46.05073,1920,7204932862375,11.02701,1,10.71527,12.8658,50.30193,54.38822,11.1096,7.89566,11.87324,195135,1024,3.53895,51.69425,62.42203,1.0,10.66998,11.44327,4.1923,20200701
5569,180.60864,9.53611,47.09189,1,6632786623407,8.25565,1,9.40703,13.5316,63.85108,60.54027,8.80665,9.4251,10.98892,75452,600,1.23042,41.81184,39.05921,0.0,11.79545,11.91643,2.92317,20160527
7157,173.65025,8.91412,46.57163,2,4829165928839,9.08029,2,8.76736,11.40219,43.30816,38.66958,9.12393,8.60057,12.99374,35211,1024,0.70902,64.64878,53.38818,1.0,9.87187,12.40103,5.81667,20150727
642,145.85746,8.59313,45.78613,1920,8752294123485,12.47858,4,9.29921,12.3656,43.44943,53.75641,10.69227,9.30609,9.34048,72453,1024,0.5087,37.16578,58.85751,1.0,10.36442,10.20938,0.95825,20220726
6760,167.33674,9.91585,37.36349,1366,8932714637970,10.77943,2,10.55675,12.54214,58.52206,52.09316,10.43191,7.76793,11.69325,181650,768,1.9327,64.54256,53.32407,1.0,12.02445,11.76679,1.42182,20210529
5126,163.72396,10.43551,29.33859,800,5811279823543,9.60395,2,9.66994,10.7575,43.01678,40.37392,10.46354,7.28688,9.01814,101629,1080,3.19291,37.43498,51.62781,0.0,7.63675,7.20544,5.9855,20150811
8930,140.34515,11.09492,56.5378,1,7657616124854,11.0086,4,9.72019,10.25963,53.98838,50.81044,9.38316,8.51195,10.32785,195701,1024,6.23539,35.93561,42.40451,1.0,8.75579,9.89387,7.53176,20171124
8468,119.0178,8.96985,55.10219,1,4910253516684,11.33295,2,9.71586,10.39344,38.30735,45.76835,11.59476,9.15798,10.89614,50720,768,0.73043,49.67518,28.11907,1.0,11.19027,10.79418,0.73407,20180703
5298,114.45823,8.92765,45.49658,1280,4671980494279,11.60226,1,8.67907,11.25046,50.69162,35.66751,9.39115,8.39371,9.69046,123537,768,0.67153,31.48491,50.80675,1.0,7.86544,9.33465,3.44455,20180311
6537,190.35133,9.41672,47.14565,1920,2251670777022,8.48646,2,9.62949,11.98925,41.90159,37.39179,8.21777,8.15771,11.67254,94029,1,1.08715,43.33258,43.897,0.0,11.21817,11.74083,6.74379,20180117
341,235.89505,10.26508,46.68275,1024,3840472673909,12.48245,1,10.1523,12.72799,38.20613,44.38884,12.98481,8.12341,9.77596,53541,1,2.72038,38.18146,51.02832,1.0,13.49878,10.31995,3.72726,20190218
5864,197.11076,9.29558,48.76021,1366,6889859144042,11.90391,1,9.14516,9.7183,63.72597,38.93582,8.26722,7.49191,7.56433,42517,1080,0.9731,62.93654,51.49051,0.0,7.98756,7.30567,0.76165,20170920
3718,116.41365,9.53418,69.42697,1920,2375174852389,11.2292,1,8.58041,11.83627,32.83896,63.5283,12.50276,7.64321,7.86931,52854,800,1.27012,36.59791,58.76448,1.0,10.67113,7.23618,6.1204,20140729
9411,84.60457,9.7089,48.09491,800,9071617417896,10.39564,3,9.66378,12.87853,51.86969,32.6894,11.31076,8.12035,12.12209,151351,768,1.55626,29.78679,41.43788,1.0,11.1107,11.67023,1.46112,20221215
5806,120.10661,9.37773,47.14073,1,8152491140160,11.15394,4,11.36836,12.8348,64.2073,45.06527,8.2214,8.54359,8.24086,101725,1080,0.99902,24.93879,34.03026,0.0,8.37495,8.87454,2.04247,20230116
6081,60.4037,9.4212,62.18378,1280,8745973809428,13.03933,4,10.01892,10.29003,49.28919,62.92306,8.34426,8.13057,9.20858,43615,1024,1.04574,36.93296,41.19956,0.0,7.95468,9.38257,6.55759,20171231
4823,89.9337,10.37228,30.34278,1920,8973990880353,11.8757,1,9.92653,12.60662,48.10224,36.19755,7.87451,9.47996,8.341,21618,1080,2.98997,40.85609,56.84412,0.0,9.05881,9.86414,2.02611,20150704
8244,167.70169,8.51189,67.47743,1920,4632860952364,10.89841,2,9.17009,9.49139,31.56299,29.84386,9.19377,9.57213,11.54872,63041,800,0.44582,48.09089,60.46967,1.0,8.87432,11.36954,0.86413,20210221
9165,221.38293,9.19768,60.79392,800,4222068174776,12.76123,1,9.85263,12.56897,49.02695,39.30983,11.42034,7.82779,8.38989,164236,800,0.8975,46.5678,64.11522,1.0,9.91592,8.43345,3.54628,20220128
9746,128.06922,9.46485,34.83184,1,7379393925492,9.90357,2,9.92449,10.6373,30.62203,46.05875,8.84249,8.40187,11.23419,81940,1024,1.19704,41.0571,47.24761,0.0,11.05745,11.32643,4.06892,20210518
6977,139.39472,9.61031,55.48308,1920,7352466791859,12.68758,2,9.4685,12.28578,64.24464,39.46262,11.80411,9.04602,7.50648,50440,1,1.34078,44.69438,54.34258,1.0,7.52688,7.26048,0.90236,20200127
10533,241.21786,10.66777,63.0251,1920,5697306008899,7.90116,2,10.45852,9.75987,59.6217,42.6411,6.55738,5.99285,12.38941,213748,1024,4.03076,51.71483,50.83343,0.0,12.05241,11.66793,6.1293,20150824
8467,144.28149,10.17649,50.65493,1920,8824703516093,8.68745,1,9.60243,11.9068,59.47415,60.66608,9.71268,9.9046,12.37645,85209,1024,2.46465,39.96013,25.89367,0.0,9.26138,12.04779,4.64227,20180703
7640,107.34434,10.24604,42.90976,1280,1394565409545,10.73912,1,10.05025,12.28854,43.81004,40.09215,11.43011,7.76933,11.75432,154654,768,2.67296,52.12848,48.14104,1.0,11.90701,11.38423,2.91219,20160828
1869,175.55639,8.5398,41.45795,1280,3455394638372,12.53554,2,9.02202,10.13835,66.78508,34.06202,11.93394,7.21899,11.88161,142243,1080,0.50694,31.87701,38.75026,1.0,12.45565,11.32206,4.57729,20140724
9326,60.85551,8.50474,51.04812,800,2680578765105,11.54761,1,9.82268,13.20976,48.63272,44.45115,13.00266,9.28525,6.70326,185430,1024,0.48144,28.31896,34.95349,1.0,7.45146,6.10673,1.39222,20200811
8184,194.27623,9.1115,51.69333,1280,7416306670749,8.3016,2,10.34927,12.4498,56.13284,54.8451,9.82587,8.20131,11.30758,180110,600,0.8344,36.50238,54.04161,0.0,13.2077,11.5526,2.50562,20170723
7954,146.03573,10.15391,42.64692,1366,7232735742754,9.97637,3,9.46428,11.98081,52.11998,57.59603,12.61077,10.07821,7.13405,201531,1080,2.29513,42.56558,51.01629,1.0,6.86059,6.16106,1.24531,20200903
3401,120.40337,9.76132,51.09916,800,4461128453820,12.8279,1,9.93683,13.42448,59.1918,68.18076,12.26846,7.10749,10.66243,105232,1,1.61494,34.70912,38.70957,1.0,12.9736,10.92746,3.06114,20191031
7746,241.24377,10.35103,37.35314,1366,7159968696138,12.44831,2,9.70552,12.17989,55.77792,49.57338,9.72847,7.2826,8.74777,111621,768,2.92764,53.74868,63.56079,1.0,9.17945,8.69728,3.47116,20170325
2506,56.52266,8.51998,42.92315,2,9384427312900,13.3545,1,8.81907,12.69395,37.7623,29.19257,12.8124,8.45102,9.39107,163834,1024,0.4679,48.27283,41.06675,1.0,11.38721,9.74584,5.1001,20210604
6094,147.91498,11.3498,36.6396,800,4388969483512,12.05748,1,9.93822,11.02383,53.26442,69.59592,10.11299,7.7657,9.01454,124335,1,8.05463,32.98257,55.28712,1.0,8.01764,8.33986,5.7087,20170909
2499,120.99814,10.14188,49.48845,1,4469448910092,10.06517,6,9.96789,13.24546,63.82174,44.17529,9.69237,8.14102,12.11818,74207,1080,2.36508,61.15719,46.11246,1.0,10.42268,11.99664,2.05716,20180513
8172,148.67247,8.7974,48.27467,1280,4186313811345,9.60137,5,10.09246,11.14176,42.03706,54.36893,13.33275,8.71336,7.75772,102827,800,0.63167,33.21771,62.75613,1.0,8.07197,5.97279,3.38592,20150411
6681,143.69971,10.36698,40.79301,1280,5528134547222,5.82868,2,9.97224,11.82375,30.672,40.26482,6.31423,9.30925,10.40374,124324,1,3.00445,62.12283,38.84808,0.0,9.93939,10.69364,2.01743,20221017
7775,102.34797,9.34239,51.25382,800,8456583621019,11.56991,1,9.33566,11.23018,57.47548,29.92076,9.31126,6.91513,6.83694,63933,800,1.13136,34.35878,46.78804,0.0,7.97616,6.2366,2.90666,20190727
308,107.18382,10.99324,39.76424,1024,9255518111491,12.05268,3,9.27003,12.44978,41.81383,61.42071,6.90779,9.11451,9.67569,110951,800,5.52666,57.01624,53.45626,0.0,7.97586,10.86807,4.21841,20151020
2648,146.49144,10.36706,40.57017,1920,683859693861,13.73692,1,10.48331,11.14739,44.79531,45.75712,9.82695,7.64251,9.47045,74654,600,2.97162,62.18997,52.17004,1.0,9.37068,9.66081,2.81843,20160512
7518,118.94501,8.35173,64.20338,1920,3979148667796,12.03682,2,9.51881,10.39882,49.86963,57.47417,8.44646,8.69742,11.4308,110034,1,0.35468,27.19216,39.04314,1.0,7.77001,11.23822,1.1849,20141024
8848,99.8555,11.07122,35.31397,1920,3305178547348,12.75631,2,10.14707,10.38861,45.67718,46.67708,9.6021,8.50477,10.67879,33516,1080,6.04731,59.88857,26.64149,1.0,10.43479,11.12362,1.62455,20200421
9748,108.09975,10.84705,49.5328,1920,1051720752549,11.93767,1,10.79469,11.45664,48.29531,50.81525,10.76119,7.86273,11.25345,114827,600,4.91254,55.98609,32.06771,1.0,11.8215,11.3532,1.81317,20140429
4654,79.81037,8.649,29.86843,800,2934276316979,11.1206,2,9.59416,10.73593,43.97067,52.00545,8.73514,7.92645,12.89231,95014,768,0.63058,26.03322,50.62343,0.0,9.66472,12.48313,1.93064,20190313
405,176.81236,9.04452,54.7378,1,4425617338029,12.23424,4,10.03466,11.88939,52.14278,31.89736,11.81969,9.48158,9.78383,125517,1024,0.82683,40.89731,51.74255,1.0,10.03089,10.0325,5.41764,20190812
668,112.46762,10.37507,42.0424,1024,1157999326501,12.49537,2,10.44576,9.7826,46.02651,60.16064,8.32061,9.88295,9.46129,51719,800,3.0514,48.57585,54.96763,0.0,9.32159,10.60051,6.20018,20181006
6252,78.15334,9.25845,50.73484,1920,893907763747,11.13335,1,9.63711,10.83897,66.38016,54.67125,12.00783,7.81898,12.87166,215622,600,1.00422,31.95372,44.84484,1.0,9.99813,11.4184,3.47965,20151224
8648,189.94307,10.52263,31.38243,1024,2955629782449,7.92857,5,10.08088,12.16361,44.16889,50.56641,8.1014,9.38102,11.11431,41803,1,3.49419,58.95074,41.29398,0.0,10.79645,11.60235,4.65938,20220828
7164,207.53708,9.44215,43.65486,1024,1165629346089,11.17717,2,10.1529,12.46822,63.64131,59.10114,10.61368,8.62265,8.29565,45536,600,1.19503,31.53341,42.86005,0.0,7.75639,7.88039,6.37227,20161017
10970,226.9994,9.31328,32.5813,800,7481420876780,9.01067,4,9.47114,11.27976,44.27194,51.228,9.35877,10.08885,11.08904,173153,600,1.03359,35.57831,41.22065,1.0,10.27926,11.42448,3.25358,20200902
9431,159.20135,9.4744,44.65595,1366,7045418803341,12.65781,1,9.95154,12.23922,44.5536,44.55961,12.67392,7.16397,11.05292,24204,800,1.27705,39.25698,40.90725,1.0,12.60109,10.77823,4.18313,20200904
9821,136.70813,11.01788,65.67867,1,989261155554,11.90613,5,9.32062,11.4171,35.13587,64.66031,10.45466,7.44991,12.2889,222110,1024,5.71683,37.83983,51.95758,1.0,11.03427,11.90914,7.51305,20140725
476,178.98977,8.75258,45.30464,1366,5216440950101,5.67399,1,10.11727,11.65434,62.64667,43.23849,6.64926,7.60201,10.04213,141456,768,0.62049,36.72731,38.60635,0.0,12.41202,10.20216,1.51613,20190725
8130,61.53889,9.01868,44.58829,800,3588664233721,13.42566,2,10.04794,10.86088,38.64254,61.91,13.23595,6.7336,12.08029,15616,1080,0.70147,37.80516,51.95877,1.0,12.1232,11.08306,1.02113,20190922
2013,164.79301,10.46107,29.32714,1920,3792370468838,8.44659,2,9.58026,10.7293,59.45165,56.9378,8.25924,6.67773,12.60812,223027,1080,2.7737515113947127,46.54058,54.27683,0.0,12.51017,12.04176,3.1373,20210127
9853,203.55711,9.62722,39.88397,1024,2513074332345,8.8369,2,10.85275,12.03824,52.03446,61.42159,8.73921,8.24888,10.7121,184228,1024,1.46284,35.23302,28.81016,0.0,11.85518,11.06763,6.24713,20140612
4999,154.03712,8.78774,48.77843,800,4368047689678,11.04907,1,9.3268,11.17075,49.23411,50.88623,10.0489,9.50955,10.97542,125009,768,0.66066,41.7162,29.54426,1.0,9.4659,11.07672,3.51365,20160321
1087,204.66734,11.20866,40.91429,1366,3037906508733,8.54086,1,9.7072,11.62013,44.17087,56.15222,9.38271,8.80807,8.18201,200118,1024,6.96902,43.69698,32.00437,0.0,8.814,7.78899,2.34547,20170304
7907,219.39417,9.8223,52.29695,800,7867610376016,11.73716,2,8.68803,12.71398,68.60967,51.86759,10.71163,6.23783,7.31165,175926,600,1.66862,57.84678,59.63006,0.0,7.50594,6.02443,2.8668,20230112
9683,65.28587,10.35822,57.59836,800,9117822048118,10.94963,6,11.21027,12.76486,43.96217,57.02539,12.46389,9.23693,6.79241,45324,1080,2.86569,48.82449,50.71501,1.0,7.77109,6.21399,5.71201,20180529
5087,229.51178,9.88752,43.03157,1024,6481533985172,12.5619,3,10.86049,10.49036,49.46149,41.43879,9.96413,8.59314,9.63834,214847,800,1.89211,43.35179,36.28328,1.0,7.46659,9.16724,1.01136,20151207
6913,233.16425,9.1738,34.75102,1280,4671420550039,11.60386,3,9.16069,10.8508,34.47081,54.36071,12.29051,7.61947,7.5085,15810,1080,0.86343,32.18619,45.09451,1.0,7.93115,6.04034,1.32135,20170410
3375,104.40955,10.86519,60.9015,1,5533619070812,13.60732,5,8.17836,12.83322,64.06326,59.11064,8.23669,8.76772,9.71388,135218,600,4.84946,36.55652,60.45693,0.0,8.16181,10.81652,2.40934,20190617
7284,179.88602,9.86062,66.54358,1366,2607944934521,13.04782,1,10.29407,10.53671,38.64472,47.21469,13.18825,9.06985,9.55014,41618,800,1.82441,63.2144,49.85331,1.0,11.27585,9.53139,8.63092,20150605
8305,193.10049,9.95179,38.01693,1280,1237110478637,7.73474,2,9.03471,11.69698,50.1242,41.96169,6.87806,8.29408,11.47025,111611,1024,1.96521,41.21532,48.58912,0.0,10.97086,11.76263,3.27044,20180228
8241,112.76534,10.66107,62.77666,1024,3516739320809,7.73709,1,10.40813,11.26509,47.73754,68.52174,7.70455,6.32772,12.27127,214823,768,4.01268,52.49147,52.71551,0.0,13.01952,11.85564,1.95522,20210221
7262,195.90245,10.23462,40.60094,1920,4455371971682,12.61853,3,10.47866,11.71169,40.43533,58.21583,9.22291,6.75141,9.03722,35248,600,2.58647,40.48366,47.04232,1.0,8.69301,8.6892,5.34257,20171121
8663,155.89316,10.12751,44.92589,1920,9161657391291,10.94488,2,10.31276,11.80844,36.2843,37.61034,12.10274,8.27686,7.70659,113156,800,2.30278,35.14649,28.12271,1.0,8.06738,6.6194,8.15374,20150901
2007,74.97629,9.70997,53.8336,1920,707547891312,12.36744,1,9.14616,12.09607,53.49158,45.8049,12.17551,7.87668,10.68309,205438,1024,1.50839,41.25115,43.85762,1.0,11.51227,10.50596,3.28265,20210805
6536,190.35133,9.41672,47.14565,1920,2251670777022,8.48646,2,9.62949,11.98925,41.90159,37.39179,8.21777,8.15771,11.67254,94029,1,1.08715,43.33258,43.897,0.0,11.21817,11.74083,6.74379,20140412
9066,158.48631,11.36263,39.20694,1,1002317284189,12.25748,2,10.5951,12.24908,34.13786,51.2339,13.39179,7.48339,10.84747,134855,800,8.10929,36.03881,51.25342,1.0,13.43177,10.65728,2.13466,20151021
7673,122.85285,10.27603,41.87528,800,3034415487207,6.3693,6,9.03115,10.96761,50.6539,67.25271,8.36017,7.09487,11.19669,140747,1024,2.68803,50.91805,55.68014,0.0,13.12301,10.66848,2.3924,20180305
5432,142.98843,9.2639,50.43851,1,2755605187905,10.14592,3,9.21579,12.13461,62.49755,46.09899,10.1604,8.3087,11.80432,25215,600,0.95027,42.80432,39.05622,1.0,11.6334,11.84075,1.73939,20140425
2752,123.83296,10.11128,50.32707,1280,5810463790876,7.03706,2,9.40856,12.03794,48.23042,46.59393,6.95534,6.26263,11.6419,92251,768,2.34167,41.42426,31.42308,0.0,13.04689,11.50397,1.71654,20210126
4332,165.13633,8.6848,35.49975,800,717447562311,11.92765,5,11.07823,12.99929,33.53405,57.89078,11.95324,8.05278,10.26938,200754,768,0.66109,44.91046,61.60036,1.0,12.54684,10.67752,1.54941,20151219
504,226.72102,8.87915,51.45639,1366,4810961611797,13.15832,1,11.08345,12.46229,58.99097,51.26714,10.98784,6.24556,7.34701,35309,768,0.64227,54.71906,51.70459,0.0,7.77619,6.37007,9.0151,20180312
4536,242.53563,10.29276,38.98092,1366,5562540218888,9.18807,1,9.48403,9.90194,57.06413,38.35179,7.93419,8.1331,10.17478,150341,768,2.89062,65.76313,39.80667,0.0,11.6129,10.45429,0.8301,20180304
1563,65.15253,10.89364,62.07082,2,8013416447125,8.48512,2,10.02629,12.34632,44.62309,50.43803,7.18045,7.01257,11.29059,70011,1080,5.03022,33.11661,49.18228,0.0,10.74846,11.16443,3.47809,20151122
1066,218.5424,9.34086,30.85387,800,502504776646,13.82647,3,10.41556,12.20631,43.73455,58.79078,12.4259,6.33255,11.24584,12642,800,1.00648,49.22894,56.02254,1.0,12.31976,10.86277,3.9212,20161103
6419,124.36382,9.36566,34.45152,1024,5479262292143,13.11623,2,9.85535,10.95327,63.30186,43.2748,9.26827,7.60047,9.45781,142633,768,1.18933,31.41742,28.96661,1.0,7.89948,9.16422,3.41512,20171209
5764,136.56655,9.87972,33.84103,1280,1308863716717,10.81683,2,9.49965,10.4598,62.6419,41.01447,7.71039,8.67257,8.07299,145946,1080,1.90573,48.89483,42.7739,0.0,8.46563,8.4762,4.64644,20160211
9167,170.23858,10.62541,51.29765,1280,8876063149169,13.38457,1,9.31253,10.26641,40.26682,38.11921,9.66771,6.86959,9.65128,55438,1080,3.91688,28.37426,55.59974,1.0,8.45992,8.98723,3.05272,20200816
851,139.49495,8.44341,48.40321,1920,888957990786,10.90734,4,9.21444,12.77808,41.03077,47.87282,11.62578,7.03364,12.06763,133910,600,0.43844,28.64077,37.75388,1.0,12.89959,11.70163,2.72204,20150309
8560,197.89124,10.29458,42.65421,800,5485893055118,9.13304,3,10.05563,11.06182,47.2182,65.67278,10.10619,10.04361,11.67206,71658,800,2.63577,56.60758,45.62339,1.0,10.04794,11.57338,1.13101,20230126
7814,117.12722,9.8279,49.70424,1,1604212141705,9.96114,2,9.32177,11.83514,54.30276,54.39209,6.80919,6.95104,6.85616,24834,600,1.70832,45.46945,42.13581,0.0,7.14762,6.5627,3.68054,20220327
4171,172.24893,9.54584,61.41637,1280,2315137441410,10.79008,1,9.97593,11.06862,45.90909,30.48354,11.01956,9.27695,11.12603,93323,768,1.26653,51.54457,51.87984,1.0,10.34399,10.96046,5.51643,20160906
7285,179.88602,9.86062,66.54358,1366,2607944934521,13.04782,1,10.29407,10.53671,38.64472,47.21469,13.18825,9.06985,9.55014,41618,800,1.82441,63.2144,49.85331,1.0,11.27585,9.53139,8.63092,20210112
1769,202.41327,9.12991,56.35077,1280,9292114977588,12.02255,3,10.30293,10.30526,39.2446,67.95827,11.89844,9.04611,10.58749,213025,768,0.87355,49.73085,52.67916,1.0,10.78726,10.4059,5.38487,20200201
7414,216.81814,9.08118,43.18819,800,7027846266240,12.41309,2,10.17078,10.41438,47.83168,39.75093,9.54454,7.77217,10.55278,212356,768,0.79524,44.51281,63.61827,1.0,8.18972,9.91175,3.43631,20210621
7632,92.2793,10.99083,59.46445,1280,4273201155589,12.3889,2,10.40491,13.1288,55.7037,43.76905,12.41307,7.02814,11.18061,80302,1024,5.61822,36.8835,60.02707,1.0,12.85799,11.0895,0.74963,20160228
9294,116.4818,9.40001,40.8309,1366,9267357216015,10.91863,1,10.63619,10.35355,32.53133,42.35332,11.44185,8.20962,8.58079,223903,1080,1.12939,31.96595,52.45611,1.0,7.87269,7.24605,4.26776,20150301
1116,122.39824,8.73074,28.32684,1024,3857861680288,11.88161,1,9.47397,11.85786,38.57936,41.47686,7.21919,9.47648,8.15252,192922,768,0.58898,26.21843,37.9948,0.0,8.94002,9.75318,5.37025,20211214
2117,52.6998,9.0138,49.88682,800,1461638468355,10.99292,1,10.22624,12.13453,40.00174,34.61323,10.26204,8.73735,10.56076,194846,768,0.7024,46.69943,34.49053,1.0,11.94345,11.23427,0.94407,20220520
7006,140.84662,10.42302,55.93629,1,915040386956,12.27813,2,9.38175,12.11965,27.40396,37.45215,11.58229,8.05418,7.50113,202956,800,3.2254,50.56682,61.53306,1.0,8.58456,7.08212,6.39465,20180223
4151,139.93055,9.06237,44.39462,1366,3568743251754,9.51103,3,10.25406,12.15367,67.69335,56.67555,10.39722,8.62382,12.32684,143534,1,0.7819,51.55247,64.47181,1.0,11.02942,12.00522,3.65187,20210714
2081,214.74571,9.7444,58.93738,1280,2717123787678,11.89078,5,9.01986,11.49442,52.54423,70.05253,11.42984,7.92291,8.34914,30003,800,1.60122,40.50168,51.14259,1.0,7.86215,7.37234,2.29288,20190531
989,156.32542,9.51347,43.08139,1366,4963429231409,13.15156,2,10.55744,12.79156,49.32631,45.15513,8.49875,8.97507,9.32519,93730,768,1.3265,46.84017,35.92336,0.0,8.55854,10.48205,1.2623,20160201
2010,249.27462,10.47379,58.7032,1,5097941292668,12.61618,2,11.2362,11.70927,38.21929,36.47949,12.69575,7.1649,11.42628,192926,600,3.3211,58.89889,63.74685,1.0,13.14708,11.1616,2.95938,20170416
2006,157.89698,10.22265,47.38149,800,4748432220462,13.21418,6,8.94841,12.50052,46.83147,55.09032,8.11673,8.83318,10.11304,60808,768,2.61959,54.32639,59.36498,1.0,9.11557,11.37357,1.97769,20210805
7910,219.39417,9.8223,52.29695,800,7867610376016,11.73716,2,8.68803,12.71398,68.60967,51.86759,10.71163,6.23783,7.31165,175926,600,1.66862,57.84678,59.63006,0.0,7.50594,6.02443,2.8668,20161008
8020,244.22186,10.02254,64.06752,1366,8419685564851,11.57015,1,9.76382,11.44952,45.09819,60.181,11.6356,6.1167,8.06086,105409,768,2.18845,30.54174,63.94368,1.0,7.57451,6.05416,2.24868,20210406
1526,82.24492,8.54709,53.06434,800,982787430082,10.59948,5,8.38581,12.19381,46.29308,34.5135,6.51563,10.29641,9.43302,73048,800,0.38931,34.20834,44.6905,0.0,8.81856,11.17006,6.60513,20170418
8029,79.46317,10.11854,41.72314,1024,6510471585073,8.49161,2,9.25895,12.97385,37.9256,42.66195,6.31892,7.27895,10.68633,160036,600,2.31668,41.6312,35.24358,0.0,10.87179,11.20912,2.5328,20210513
9441,117.87404,9.45494,62.96194,1,1068834716039,8.98042,4,10.34788,11.02717,66.81402,60.3161,12.74921,8.07407,7.56184,123759,600,1.20701,25.45096,57.19006,1.0,7.43029,5.3315,5.03138,20151018
6007,160.61145,8.53678,42.35347,1280,6645255765676,12.37418,1,8.69994,12.35156,36.34849,60.63881,13.46194,6.89778,11.33911,181027,2,0.43017,47.16118,55.90213,1.0,13.34681,10.81805,2.85097,20160329
7778,102.34797,9.34239,51.25382,800,8456583621019,11.56991,1,9.33566,11.23018,57.47548,29.92076,9.31126,6.91513,6.83694,63933,800,1.13136,34.35878,46.78804,0.0,7.97616,6.2366,2.90666,20170710
10243,122.9036,9.19621,34.61391,1280,9053161980798,11.10892,4,9.83617,12.04676,60.64202,59.79698,11.25878,8.38737,11.13712,105800,1080,0.90493,32.43172,44.06954,1.0,11.87012,11.2257,1.51062,20181001
7843,205.92347,9.85745,64.54748,1920,844816788383,7.33046,2,9.48724,11.42581,42.76475,59.32686,7.08418,7.89222,10.97988,202827,1024,1.87242,62.08906,52.57967,0.0,11.35957,11.05337,0.68175,20180828
8630,116.08927,8.56582,50.47794,1366,6800881988206,12.62525,2,9.58306,12.30312,52.35598,58.686,11.49726,7.71497,9.20988,191150,1024,0.48346,35.62276,43.98107,0.0,8.37974,8.50192,4.05517,20181112
4900,101.49404,9.94706,43.13747,1024,7591335769159,11.79034,1,10.58945,13.00131,67.16698,50.07087,11.23757,8.09771,7.42696,64909,1024,2.02473,45.07031,60.6368,1.0,7.22186,6.75941,6.50347,20180617
5088,229.51178,9.88752,43.03157,1024,6481533985172,12.5619,3,10.86049,10.49036,49.46149,41.43879,9.96413,8.59314,9.63834,214847,800,1.89211,43.35179,36.28328,1.0,7.46659,9.16724,1.01136,20220816
10493,122.98553,8.53067,64.36585,1,7385204706501,11.76465,2,9.67321,12.21049,53.30748,58.98755,10.66318,7.42882,11.72153,210953,1024,0.47405,49.85715,35.88399,1.0,11.40646,11.5584,4.00713,20150519
987,135.52463,9.86505,53.65634,1024,6055958175427,10.4404,2,9.52269,12.38528,44.38931,55.91974,10.39611,8.80642,8.44155,91438,1024,1.75441,47.04918,39.63353,1.0,7.07508,7.74531,6.6156,20160201
5664,123.90802,9.80995,43.5666,800,7797757450129,12.95161,1,9.40556,11.18646,50.31701,59.06662,10.15054,6.47115,8.54928,110133,1080,1.66411,48.97776,40.80835,1.0,7.02477,7.28509,1.12662,20210920
9292,116.4818,9.40001,40.8309,1366,9267357216015,10.91863,1,10.63619,10.35355,32.53133,42.35332,11.44185,8.20962,8.58079,223903,1080,1.12939,31.96595,52.45611,1.0,7.87269,7.24605,4.26776,20210430
1332,196.82474,9.54516,44.1688,1024,9178322864837,11.94038,5,10.46141,10.88333,43.85176,57.82838,12.64489,7.27945,8.11909,190656,600,1.31355,34.73977,53.59768,1.0,9.19142,6.7857,3.17933,20220330
5092,184.86725,10.50966,58.84939,2,877703701851,12.99215,2,10.82749,11.16879,61.53305,36.38617,9.05748,7.6379,9.48537,201432,768,3.44534,30.07177,57.65798,1.0,7.95209,9.30096,7.80788,20220816
606,138.65755,10.9882,54.75346,800,6980006520129,6.03817,3,9.50134,13.32902,58.01967,51.28524,7.19898,7.47947,11.89975,210813,600,5.60233,38.87879,50.44671,0.0,13.65203,12.35938,1.11709,20150817
6626,198.57585,9.65204,65.71073,1920,6610537201371,8.35449,2,9.40856,9.89344,38.86789,39.37095,8.53981,7.72698,12.50431,34726,1080,1.40264,49.62203,59.86745,0.0,10.3782,11.48247,4.61521,20221008
3580,100.41888,11.16967,48.83635,1024,1274232998582,12.4697,4,10.49539,10.38582,58.45737,47.7334,12.39471,6.78477,7.68208,134003,1024,6.70535,37.46331,41.36535,1.0,8.14139,5.98443,1.62007,20160310
3290,210.38532,10.55149,64.66408,2,8204636071041,10.66812,1,9.15009,11.77714,32.53712,51.29344,11.49109,8.31026,11.64584,163853,1080,3.64754,53.18865,53.19714,1.0,11.20815,11.18243,4.77698,20150413
10705,185.74513,8.89762,69.50179,1,7651259320543,11.14508,5,10.72796,11.65406,52.73653,50.18878,7.39518,6.3691,7.20246,202240,768,0.682,56.40977,37.52125,0.0,6.77618,6.55531,6.61254,20200506
